MatchID,RecTeam_Score,PullTeam_Score,RecTeam_Win_Prob,PullTeam_Win_Prob,RecTeam_Avg_Score,PullTeam_Avg_Score,RecTeam_RecToStartGame,SecondHalf,Time_StartofSim,Time_UntilCap,CapOn,OLE_Rate
1-1-20-0,1,1,0.533456,0.466544,5.946792,5.707324,0,0,65,20,0,0.63
2-1-20-0,2,1,0.684784,0.315216,7.006652,5.657004,0,0,65,20,0,0.63
3-1-20-0,3,1,0.80876,0.19124,8.08792,5.584812,0,0,65,20,0,0.63
4-1-20-0,4,1,0.89856,0.10144,9.125736,5.465608,0,0,65,20,0,0.63
5-1-20-0,5,1,0.953356,0.046644,9.987332,5.220836,0,0,65,20,0,0.63
6-1-20-0,6,1,0.98136,0.01864,10.604716,4.786172,0,0,65,20,0,0.63
7-1-20-0,7,1,0.993172,0.006828,11.270132,4.444976,0,0,65,20,0,0.63
0-2-20-0,0,2,0.243008,0.756992,4.938528,6.835816,0,0,65,20,0,0.63
1-2-20-0,1,2,0.3794,0.6206,5.923208,6.75314,0,0,65,20,0,0.63
2-2-20-0,2,2,0.537636,0.462364,6.94842,6.661328,0,0,65,20,0,0.63
3-2-20-0,3,2,0.69136,0.30864,8.009688,6.566108,0,0,65,20,0,0.63
4-2-20-0,4,2,0.822356,0.177644,9.068108,6.437176,0,0,65,20,0,0.63
5-2-20-0,5,2,0.908536,0.091464,9.946136,6.203796,0,0,65,20,0,0.63
6-2-20-0,6,2,0.96064,0.03936,10.580956,5.775952,0,0,65,20,0,0.63
7-2-20-0,7,2,0.985028,0.014972,11.260232,5.445592,0,0,65,20,0,0.63
0-3-20-0,0,3,0.142312,0.857688,4.964528,7.901892,0,0,65,20,0,0.63
1-3-20-0,1,3,0.24418,0.75582,5.92942,7.81312,0,0,65,20,0,0.63
2-3-20-0,2,3,0.386928,0.613072,6.923296,7.696844,0,0,65,20,0,0.63
3-3-20-0,3,3,0.54946,0.45054,7.953664,7.5726,0,0,65,20,0,0.63
4-3-20-0,4,3,0.708768,0.291232,8.992212,7.432444,0,0,65,20,0,0.63
5-3-20-0,5,3,0.834956,0.165044,9.884952,7.186716,0,0,65,20,0,0.63
6-3-20-0,6,3,0.920568,0.079432,10.536788,6.764044,0,0,65,20,0,0.63
7-3-20-0,7,3,0.967188,0.032812,11.239664,6.42442,0,0,65,20,0,0.63
0-4-20-0,0,4,0.076492,0.923508,4.931004,8.902852,0,0,65,20,0,0.63
1-4-20-0,1,4,0.143744,0.856256,5.904332,8.83148,0,0,65,20,0,0.63
2-4-20-0,2,4,0.251708,0.748292,6.879044,8.71748,0,0,65,20,0,0.63
3-4-20-0,3,4,0.397164,0.602836,7.881928,8.58578,0,0,65,20,0,0.63
4-4-20-0,4,4,0.56012,0.43988,8.873664,8.432528,0,0,65,20,0,0.63
5-4-20-0,5,4,0.720184,0.279816,9.749988,8.154304,0,0,65,20,0,0.63
6-4-20-0,6,4,0.85034,0.14966,10.437268,7.711408,0,0,65,20,0,0.63
7-4-20-0,7,4,0.932112,0.067888,11.189064,7.399104,0,0,65,20,0,0.63
0-5-20-0,0,5,0.03822,0.96178,4.74528,9.717456,0,0,65,20,0,0.63
1-5-20-0,1,5,0.07656,0.92344,5.72144,9.67414,0,0,65,20,0,0.63
2-5-20-0,2,5,0.142836,0.857164,6.68322,9.601792,0,0,65,20,0,0.63
3-5-20-0,3,5,0.24918,0.75082,7.661188,9.490752,0,0,65,20,0,0.63
4-5-20-0,4,5,0.395612,0.604388,8.622972,9.315312,0,0,65,20,0,0.63
5-5-20-0,5,5,0.563904,0.436096,9.476644,9.022564,0,0,65,20,0,0.63
6-5-20-0,6,5,0.73676,0.26324,10.235284,8.607736,0,0,65,20,0,0.63
7-5-20-0,7,5,0.865112,0.134888,11.09752,8.350984,0,0,65,20,0,0.63
0-6-20-0,0,6,0.0157,0.9843,4.298288,10.293936,0,0,65,20,0,0.63
1-6-20-0,1,6,0.033988,0.966012,5.28848,10.273096,0,0,65,20,0,0.63
2-6-20-0,2,6,0.069948,0.930052,6.27308,10.231612,0,0,65,20,0,0.63
3-6-20-0,3,6,0.131516,0.868484,7.237448,10.159944,0,0,65,20,0,0.63
4-6-20-0,4,6,0.235484,0.764516,8.18262,10.019828,0,0,65,20,0,0.63
5-6-20-0,5,6,0.383984,0.616016,9.05768,9.779208,0,0,65,20,0,0.63
6-6-20-0,6,6,0.574832,0.425168,9.953336,9.474404,0,0,65,20,0,0.63
7-6-20-0,7,6,0.752728,0.247272,10.962736,9.296156,0,0,65,20,0,0.63
0-7-20-0,0,7,0.005536,0.994464,3.898076,10.895636,0,0,65,20,0,0.63
1-7-20-0,1,7,0.012352,0.987648,4.88484,10.885676,0,0,65,20,0,0.63
2-7-20-0,2,7,0.028044,0.971956,5.880628,10.871936,0,0,65,20,0,0.63
3-7-20-0,3,7,0.058276,0.941724,6.863176,10.829156,0,0,65,20,0,0.63
4-7-20-0,4,7,0.117644,0.882356,7.815564,10.751828,0,0,65,20,0,0.63
5-7-20-0,5,7,0.221548,0.778452,8.750856,10.619616,0,0,65,20,0,0.63
6-7-20-0,6,7,0.37904,0.62096,9.715724,10.462132,0,0,65,20,0,0.63
7-7-20-0,7,7,0.583704,0.416296,10.806924,10.307228,0,0,65,20,0,0.63
0-0-15-1,0,0,0.535804,0.464196,4.222216,4.000352,1,0,70,15,0,0.63
8-0-15-1,8,0,0.99804,0.00196,12.556384,4.139944,1,1,70,15,0,0.63
9-0-15-1,9,0,0.999184,0.000816,13.522364,4.117804,1,1,70,15,0,0.63
10-0-15-1,10,0,0.999704,0.000296,14.341036,3.93162,1,1,70,15,0,0.63
11-0-15-1,11,0,0.999,0.001,0,0,1,1,70,15,0,0.63
12-0-15-1,12,0,0.999,0.001,0,0,1,1,70,15,0,0.63
13-0-15-1,13,0,0.999,0.001,0,0,1,1,70,15,0,0.63
14-0-15-1,14,0,0.999,0.001,0,0,1,1,70,15,0,0.63
0-1-15-1,0,1,0.3698,0.6302,4.200228,5.047768,1,0,70,15,0,0.63
1-1-15-1,1,1,0.535752,0.464248,5.22208,5.001616,1,0,70,15,0,0.63
2-1-15-1,2,1,0.695944,0.304056,6.289956,4.998132,1,0,70,15,0,0.63
3-1-15-1,3,1,0.820496,0.179504,7.377632,5.034988,1,0,70,15,0,0.63
4-1-15-1,4,1,0.901644,0.098356,8.438284,5.071848,1,0,70,15,0,0.63
5-1-15-1,5,1,0.950236,0.049764,9.394276,5.012564,1,0,70,15,0,0.63
6-1-15-1,6,1,0.97862,0.02138,10.069476,4.670756,1,0,70,15,0,0.63
7-1-15-1,7,1,0.992492,0.007508,10.48902,4.082364,1,0,70,15,0,0.63
8-1-15-1,8,1,0.995708,0.004292,12.551056,5.137496,1,1,70,15,0,0.63
9-1-15-1,9,1,0.998096,0.001904,13.519736,5.10826,1,1,70,15,0,0.63
10-1-15-1,10,1,0.999364,0.000636,14.337876,4.926152,1,1,70,15,0,0.63
11-1-15-1,11,1,0.99976,0.00024,14.830264,4.417804,1,1,70,15,0,0.63
12-1-15-1,12,1,0.999,0.001,0,0,1,1,70,15,0,0.63
13-1-15-1,13,1,0.999,0.001,0,0,1,1,70,15,0,0.63
14-1-15-1,14,1,0.999,0.001,0,0,1,1,70,15,0,0.63
0-2-15-1,0,2,0.227544,0.772456,4.217108,6.130932,1,0,70,15,0,0.63
1-2-15-1,1,2,0.369196,0.630804,5.190388,6.049404,1,0,70,15,0,0.63
2-2-15-1,2,2,0.535308,0.464692,6.210104,6.002908,1,0,70,15,0,0.63
3-2-15-1,3,2,0.693268,0.306732,7.275264,6.005076,1,0,70,15,0,0.63
4-2-15-1,4,2,0.817524,0.182476,8.352112,6.028084,1,0,70,15,0,0.63
5-2-15-1,5,2,0.90124,0.09876,9.339128,5.979624,1,0,70,15,0,0.63
6-2-15-1,6,2,0.95374,0.04626,10.039896,5.651496,1,0,70,15,0,0.63
7-2-15-1,7,2,0.982188,0.017812,10.480376,5.071548,1,0,70,15,0,0.63
8-2-15-1,8,2,0.989888,0.010112,12.547076,6.138068,1,1,70,15,0,0.63
9-2-15-1,9,2,0.995504,0.004496,13.516212,6.108104,1,1,70,15,0,0.63
10-2-15-1,10,2,0.998128,0.001872,14.33964,5.923152,1,1,70,15,0,0.63
11-2-15-1,11,2,0.999248,0.000752,14.83054,5.4164,1,1,70,15,0,0.63
12-2-15-1,12,2,0.999836,0.000164,14.983552,4.565568,1,1,70,15,0,0.63
13-2-15-1,13,2,0.999,0.001,0,0,1,1,70,15,0,0.63
14-2-15-1,14,2,0.999,0.001,0,0,1,1,70,15,0,0.63
0-3-15-1,0,3,0.125376,0.874624,4.2174,7.2195,1,0,70,15,0,0.63
1-3-15-1,1,3,0.22758,0.77242,5.176968,7.131112,1,0,70,15,0,0.63
2-3-15-1,2,3,0.36752,0.63248,6.145736,7.053556,1,0,70,15,0,0.63
3-3-15-1,3,3,0.53144,0.46856,7.168908,7.00444,1,0,70,15,0,0.63
4-3-15-1,4,3,0.687692,0.312308,8.226248,6.993296,1,0,70,15,0,0.63
5-3-15-1,5,3,0.812512,0.187488,9.238128,6.94504,1,0,70,15,0,0.63
6-3-15-1,6,3,0.904788,0.095212,9.981804,6.627352,1,0,70,15,0,0.63
7-3-15-1,7,3,0.96266,0.03734,10.454796,6.067492,1,0,70,15,0,0.63
8-3-15-1,8,3,0.977844,0.022156,12.531592,7.12946,1,1,70,15,0,0.63
9-3-15-1,9,3,0.989776,0.010224,13.509576,7.098272,1,1,70,15,0,0.63
10-3-15-1,10,3,0.99572,0.00428,14.334288,6.922764,1,1,70,15,0,0.63
11-3-15-1,11,3,0.998376,0.001624,14.829312,6.411052,1,1,70,15,0,0.63
12-3-15-1,12,3,0.999524,0.000476,14.983296,5.569552,1,1,70,15,0,0.63
13-3-15-1,13,3,0.999884,0.000116,14.999956,4.584088,1,1,70,15,0,0.63
14-3-15-1,14,3,0.999,0.001,0,0,1,1,70,15,0,0.63
0-4-15-1,0,4,0.062536,0.937464,4.143316,8.287472,1,0,70,15,0,0.63
1-4-15-1,1,4,0.121068,0.878932,5.1043,8.23424,1,0,70,15,0,0.63
2-4-15-1,2,4,0.219912,0.780088,6.064128,8.14928,1,0,70,15,0,0.63
3-4-15-1,3,4,0.355504,0.644496,7.05142,8.066376,1,0,70,15,0,0.63
4-4-15-1,4,4,0.517028,0.482972,8.082364,8.012472,1,0,70,15,0,0.63
5-4-15-1,5,4,0.680352,0.319648,9.10908,7.92186,1,0,70,15,0,0.63
6-4-15-1,6,4,0.822732,0.177268,9.893552,7.593644,1,0,70,15,0,0.63
7-4-15-1,7,4,0.922968,0.077032,10.408324,7.029384,1,0,70,15,0,0.63
8-4-15-1,8,4,0.952076,0.047924,12.502336,8.104092,1,1,70,15,0,0.63
9-4-15-1,9,4,0.977684,0.022316,13.494656,8.089168,1,1,70,15,0,0.63
10-4-15-1,10,4,0.989648,0.010352,14.328636,7.924684,1,1,70,15,0,0.63
11-4-15-1,11,4,0.996168,0.003832,14.82504,7.421144,1,1,70,15,0,0.63
12-4-15-1,12,4,0.998656,0.001344,14.982768,6.571752,1,1,70,15,0,0.63
13-4-15-1,13,4,0.999724,0.000276,14.999904,5.591776,1,1,70,15,0,0.63
14-4-15-1,14,4,0.99998,2.00E-05,15.000024,4.589,1,1,70,15,0,0.63
0-5-15-1,0,5,0.027312,0.972688,4.008968,9.311392,1,0,70,15,0,0.63
1-5-15-1,1,5,0.056524,0.943476,4.982228,9.277488,1,0,70,15,0,0.63
2-5-15-1,2,5,0.11208,0.88792,5.956856,9.225928,1,0,70,15,0,0.63
3-5-15-1,3,5,0.2037,0.7963,6.935948,9.146864,1,0,70,15,0,0.63
4-5-15-1,4,5,0.337508,0.662492,7.939328,9.06556,1,0,70,15,0,0.63
5-5-15-1,5,5,0.51156,0.48844,8.948076,8.913524,1,0,70,15,0,0.63
6-5-15-1,6,5,0.69278,0.30722,9.734732,8.531816,1,0,70,15,0,0.63
7-5-15-1,7,5,0.846144,0.153856,10.304688,7.97896,1,0,70,15,0,0.63
8-5-15-1,8,5,0.902924,0.097076,12.452108,9.081788,1,1,70,15,0,0.63
9-5-15-1,9,5,0.951972,0.048028,13.465196,9.074144,1,1,70,15,0,0.63
10-5-15-1,10,5,0.978236,0.021764,14.31382,8.91038,1,1,70,15,0,0.63
11-5-15-1,11,5,0.990684,0.009316,14.819536,8.411568,1,1,70,15,0,0.63
12-5-15-1,12,5,0.9971,0.0029,14.981292,7.570196,1,1,70,15,0,0.63
13-5-15-1,13,5,0.999408,0.000592,14.999996,6.590696,1,1,70,15,0,0.63
14-5-15-1,14,5,0.99996,4.00E-05,15.00006,5.587004,1,1,70,15,0,0.63
0-6-15-1,0,6,0.01048,0.98952,3.755584,10.145072,1,0,70,15,0,0.63
1-6-15-1,1,6,0.022176,0.977824,4.736424,10.130408,1,0,70,15,0,0.63
2-6-15-1,2,6,0.048428,0.951572,5.72516,10.101524,1,0,70,15,0,0.63
3-6-15-1,3,6,0.099636,0.900364,6.709636,10.050036,1,0,70,15,0,0.63
4-6-15-1,4,6,0.186068,0.813932,7.68786,9.971788,1,0,70,15,0,0.63
5-6-15-1,5,6,0.32608,0.67392,8.635512,9.785764,1,0,70,15,0,0.63
6-6-15-1,6,6,0.514536,0.485464,9.4262,9.390104,1,0,70,15,0,0.63
7-6-15-1,7,6,0.714048,0.285952,10.11154,8.86846,1,0,70,15,0,0.63
8-6-15-1,8,6,0.820636,0.179364,12.373948,10.033168,1,1,70,15,0,0.63
9-6-15-1,9,6,0.90356,0.09644,13.412608,10.045344,1,1,70,15,0,0.63
10-6-15-1,10,6,0.952888,0.047112,14.284584,9.888648,1,1,70,15,0,0.63
11-6-15-1,11,6,0.979272,0.020728,14.806508,9.407388,1,1,70,15,0,0.63
12-6-15-1,12,6,0.993012,0.006988,14.978664,8.560968,1,1,70,15,0,0.63
13-6-15-1,13,6,0.998464,0.001536,14.99994,7.58794,1,1,70,15,0,0.63
14-6-15-1,14,6,0.99984,0.00016,15.000164,6.5928,1,1,70,15,0,0.63
0-7-15-1,0,7,0.003428,0.996572,3.234592,10.642216,1,0,70,15,0,0.63
1-7-15-1,1,7,0.008076,0.991924,4.227796,10.636768,1,0,70,15,0,0.63
2-7-15-1,2,7,0.018316,0.981684,5.219112,10.625056,1,0,70,15,0,0.63
3-7-15-1,3,7,0.0402,0.9598,6.211188,10.600288,1,0,70,15,0,0.63
4-7-15-1,4,7,0.082288,0.917712,7.185688,10.549856,1,0,70,15,0,0.63
5-7-15-1,5,7,0.16516,0.83484,8.116656,10.425208,1,0,70,15,0,0.63
6-7-15-1,6,7,0.305088,0.694912,8.976236,10.166524,1,0,70,15,0,0.63
7-7-15-1,7,7,0.515756,0.484244,9.881212,9.820452,1,0,70,15,0,0.63
8-7-15-1,8,7,0.694776,0.305224,12.284156,11.001624,1,1,70,15,0,0.63
9-7-15-1,9,7,0.819528,0.180472,13.334644,11.00344,1,1,70,15,0,0.63
10-7-15-1,10,7,0.904476,0.095524,14.234404,10.860156,1,1,70,15,0,0.63
11-7-15-1,11,7,0.956236,0.043764,14.785832,10.388016,1,1,70,15,0,0.63
12-7-15-1,12,7,0.984004,0.015996,14.972636,9.564136,1,1,70,15,0,0.63
13-7-15-1,13,7,0.9963,0.0037,15.000116,8.589524,1,1,70,15,0,0.63
14-7-15-1,14,7,0.999564,0.000436,15.000404,7.589448,1,1,70,15,0,0.63
0-8-15-1,0,8,0.00262,0.99738,4.353268,12.35276,1,1,70,15,0,0.63
1-8-15-1,1,8,0.006156,0.993844,5.352808,12.344724,1,1,70,15,0,0.63
2-8-15-1,2,8,0.013156,0.986844,6.340744,12.33658,1,1,70,15,0,0.63
3-8-15-1,3,8,0.03026,0.96974,7.333712,12.31706,1,1,70,15,0,0.63
4-8-15-1,4,8,0.06374,0.93626,8.30534,12.276524,1,1,70,15,0,0.63
5-8-15-1,5,8,0.12644,0.87356,9.269032,12.210956,1,1,70,15,0,0.63
6-8-15-1,6,8,0.227164,0.772836,10.22106,12.129332,1,1,70,15,0,0.63
7-8-15-1,7,8,0.370676,0.629324,11.199176,12.04376,1,1,70,15,0,0.63
8-8-15-1,8,8,0.535464,0.464536,12.213744,11.995008,1,1,70,15,0,0.63
9-8-15-1,9,8,0.692496,0.307504,13.243348,11.966032,1,1,70,15,0,0.63
10-8-15-1,10,8,0.82062,0.17938,14.162112,11.824128,1,1,70,15,0,0.63
11-8-15-1,11,8,0.911296,0.088704,14.746584,11.372092,1,1,70,15,0,0.63
12-8-15-1,12,8,0.96558,0.03442,14.965452,10.562164,1,1,70,15,0,0.63
13-8-15-1,13,8,0.991236,0.008764,15.00232,9.596232,1,1,70,15,0,0.63
14-8-15-1,14,8,0.99902,0.00098,15.001276,8.588728,1,1,70,15,0,0.63
0-9-15-1,0,9,0.00116,0.99884,4.325028,13.324776,1,1,70,15,0,0.63
1-9-15-1,1,9,0.002684,0.997316,5.327048,13.3249,1,1,70,15,0,0.63
2-9-15-1,2,9,0.005632,0.994368,6.316476,13.318144,1,1,70,15,0,0.63
3-9-15-1,3,9,0.013676,0.986324,7.317072,13.313252,1,1,70,15,0,0.63
4-9-15-1,4,9,0.03008,0.96992,8.300208,13.292064,1,1,70,15,0,0.63
5-9-15-1,5,9,0.063276,0.936724,9.280288,13.257616,1,1,70,15,0,0.63
6-9-15-1,6,9,0.124188,0.875812,10.23738,13.19556,1,1,70,15,0,0.63
7-9-15-1,7,9,0.227344,0.772656,11.199828,13.105412,1,1,70,15,0,0.63
8-9-15-1,8,9,0.369372,0.630628,12.171188,13.021748,1,1,70,15,0,0.63
9-9-15-1,9,9,0.536244,0.463756,13.154896,12.934892,1,1,70,15,0,0.63
10-9-15-1,10,9,0.6976,0.3024,14.0602,12.777692,1,1,70,15,0,0.63
11-9-15-1,11,9,0.83408,0.16592,14.688088,12.336744,1,1,70,15,0,0.63
12-9-15-1,12,9,0.928028,0.071972,14.95616,11.573924,1,1,70,15,0,0.63
13-9-15-1,13,9,0.978844,0.021156,15.00896,10.604924,1,1,70,15,0,0.63
14-9-15-1,14,9,0.997124,0.002876,15.00428,9.591172,1,1,70,15,0,0.63
0-10-15-1,0,10,0.000408,0.999592,4.199188,14.185424,1,1,70,15,0,0.63
1-10-15-1,1,10,0.001,0.999,5.187388,14.189972,1,1,70,15,0,0.63
2-10-15-1,2,10,0.00238,0.99762,6.186176,14.189348,1,1,70,15,0,0.63
3-10-15-1,3,10,0.005968,0.994032,7.18344,14.185528,1,1,70,15,0,0.63
4-10-15-1,4,10,0.013972,0.986028,8.183388,14.174828,1,1,70,15,0,0.63
5-10-15-1,5,10,0.030404,0.969596,9.16396,14.152936,1,1,70,15,0,0.63
6-10-15-1,6,10,0.063392,0.936608,10.145596,14.119796,1,1,70,15,0,0.63
7-10-15-1,7,10,0.125232,0.874768,11.108616,14.053012,1,1,70,15,0,0.63
8-10-15-1,8,10,0.225656,0.774344,12.067004,13.972304,1,1,70,15,0,0.63
9-10-15-1,9,10,0.369252,0.630748,13.019552,13.86172,1,1,70,15,0,0.63
10-10-15-1,10,10,0.537476,0.462524,13.903512,13.682796,1,1,70,15,0,0.63
11-10-15-1,11,10,0.709476,0.290524,14.58822,13.2997,1,1,70,15,0,0.63
12-10-15-1,12,10,0.857188,0.142812,14.948588,12.59436,1,1,70,15,0,0.63
13-10-15-1,13,10,0.950228,0.049772,15.03586,11.654992,1,1,70,15,0,0.63
14-10-15-1,14,10,0.991436,0.008564,15.014188,10.608264,1,1,70,15,0,0.63
0-11-15-1,0,11,0.001,0.999,0,0,1,1,70,15,0,0.63
1-11-15-1,1,11,0.000404,0.999596,4.762312,14.762328,1,1,70,15,0,0.63
2-11-15-1,2,11,0.000892,0.999108,5.7551,14.761284,1,1,70,15,0,0.63
3-11-15-1,3,11,0.002576,0.997424,6.761856,14.757536,1,1,70,15,0,0.63
4-11-15-1,4,11,0.005384,0.994616,7.75384,14.756464,1,1,70,15,0,0.63
5-11-15-1,5,11,0.012972,0.987028,8.749116,14.746568,1,1,70,15,0,0.63
6-11-15-1,6,11,0.028256,0.971744,9.743272,14.732204,1,1,70,15,0,0.63
7-11-15-1,7,11,0.060644,0.939356,10.723144,14.695472,1,1,70,15,0,0.63
8-11-15-1,8,11,0.11896,0.88104,11.69058,14.644592,1,1,70,15,0,0.63
9-11-15-1,9,11,0.21628,0.78372,12.658472,14.568104,1,1,70,15,0,0.63
10-11-15-1,10,11,0.358204,0.641796,13.587296,14.440384,1,1,70,15,0,0.63
11-11-15-1,11,11,0.540832,0.459168,14.403748,14.180096,1,1,70,15,0,0.63
12-11-15-1,12,11,0.735456,0.264544,14.941036,13.635388,1,1,70,15,0,0.63
13-11-15-1,13,11,0.89272,0.10728,15.102244,12.731328,1,1,70,15,0,0.63
14-11-15-1,14,11,0.977992,0.022008,15.043324,11.63758,1,1,70,15,0,0.63
0-12-15-1,0,12,0.001,0.999,0,0,1,1,70,15,0,0.63
1-12-15-1,1,12,0.001,0.999,0,0,1,1,70,15,0,0.63
2-12-15-1,2,12,0.000376,0.999624,4.9781,14.971392,1,1,70,15,0,0.63
3-12-15-1,3,12,0.000724,0.999276,5.975896,14.97174,1,1,70,15,0,0.63
4-12-15-1,4,12,0.00194,0.99806,6.97064,14.970492,1,1,70,15,0,0.63
5-12-15-1,5,12,0.004312,0.995688,7.966764,14.968628,1,1,70,15,0,0.63
6-12-15-1,6,12,0.00976,0.99024,8.96744,14.96498,1,1,70,15,0,0.63
7-12-15-1,7,12,0.022432,0.977568,9.962284,14.955796,1,1,70,15,0,0.63
8-12-15-1,8,12,0.049812,0.950188,10.959652,14.94038,1,1,70,15,0,0.63
9-12-15-1,9,12,0.101164,0.898836,11.96698,14.922092,1,1,70,15,0,0.63
10-12-15-1,10,12,0.194856,0.805144,12.985836,14.899452,1,1,70,15,0,0.63
11-12-15-1,11,12,0.342792,0.657208,13.98994,14.8461,1,1,70,15,0,0.63
12-12-15-1,12,12,0.548104,0.451896,14.834364,14.607588,1,1,70,15,0,0.63
13-12-15-1,13,12,0.770748,0.229252,15.215464,13.902604,1,1,70,15,0,0.63
14-12-15-1,14,12,0.939716,0.060284,15.127736,12.740556,1,1,70,15,0,0.63
0-13-15-1,0,13,0.001,0.999,0,0,1,1,70,15,0,0.63
1-13-15-1,1,13,0.001,0.999,0,0,1,1,70,15,0,0.63
2-13-15-1,2,13,0.001,0.999,0,0,1,1,70,15,0,0.63
3-13-15-1,3,13,0.000104,0.999896,4.999364,14.999952,1,1,70,15,0,0.63
4-13-15-1,4,13,0.00032,0.99968,6.000492,15.000012,1,1,70,15,0,0.63
5-13-15-1,5,13,0.000968,0.999032,6.998408,14.999788,1,1,70,15,0,0.63
6-13-15-1,6,13,0.002484,0.997516,8.008756,14.999744,1,1,70,15,0,0.63
7-13-15-1,7,13,0.005664,0.994336,9.001692,15.000056,1,1,70,15,0,0.63
8-13-15-1,8,13,0.01364,0.98636,10.004592,15.002184,1,1,70,15,0,0.63
9-13-15-1,9,13,0.032068,0.967932,11.022464,15.011284,1,1,70,15,0,0.63
10-13-15-1,10,13,0.072844,0.927156,12.075812,15.044764,1,1,70,15,0,0.63
11-13-15-1,11,13,0.156656,0.843344,13.194464,15.131056,1,1,70,15,0,0.63
12-13-15-1,12,13,0.315308,0.684692,14.349708,15.222428,1,1,70,15,0,0.63
13-13-15-1,13,13,0.557932,0.442068,15.25616,15.026056,1,1,70,15,0,0.63
14-13-15-1,14,13,0.837068,0.162932,15.34912,14.002332,1,1,70,15,0,0.63
0-14-15-1,0,14,0.001,0.999,0,0,1,1,70,15,0,0.63
1-14-15-1,1,14,0.001,0.999,0,0,1,1,70,15,0,0.63
2-14-15-1,2,14,0.001,0.999,0,0,1,1,70,15,0,0.63
3-14-15-1,3,14,0.001,0.999,0,0,1,1,70,15,0,0.63
4-14-15-1,4,14,4.00E-05,0.99996,5.000744,15.000052,1,1,70,15,0,0.63
5-14-15-1,5,14,0.000128,0.999872,6.002088,15.000092,1,1,70,15,0,0.63
6-14-15-1,6,14,0.000208,0.999792,6.995652,15.000264,1,1,70,15,0,0.63
7-14-15-1,7,14,0.000668,0.999332,8.001192,15.000776,1,1,70,15,0,0.63
8-14-15-1,8,14,0.001892,0.998108,9.000568,15.002148,1,1,70,15,0,0.63
9-14-15-1,9,14,0.005184,0.994816,10.010912,15.007064,1,1,70,15,0,0.63
10-14-15-1,10,14,0.013464,0.986536,11.027732,15.024516,1,1,70,15,0,0.63
11-14-15-1,11,14,0.037476,0.962524,12.08754,15.075368,1,1,70,15,0,0.63
12-14-15-1,12,14,0.101852,0.898148,13.256684,15.2175,1,1,70,15,0,0.63
13-14-15-1,13,14,0.276156,0.723844,14.704964,15.593148,1,1,70,15,0,0.63
14-14-15-1,14,14,0.558928,0.441072,15.942956,15.712368,1,1,70,15,0,0.63
14-15-15-1,14,15,0.271188,0.728812,15.384896,16.272876,1,1,70,15,0,0.63
15-14-15-1,15,14,0.841468,0.158532,16.160692,14.81352,1,1,70,15,0,0.63
15-15-15-1,15,15,0.569932,0.430068,16.433224,16.196028,1,1,70,15,0,0.63
0-1-15-0,0,1,0.36942,0.63058,4.202468,5.048788,0,0,70,15,0,0.63
1-1-15-0,1,1,0.536368,0.463632,5.222308,4.99668,0,0,70,15,0,0.63
2-1-15-0,2,1,0.695712,0.304288,6.294696,4.98792,0,0,70,15,0,0.63
3-1-15-0,3,1,0.82218,0.17782,7.384324,4.964824,0,0,70,15,0,0.63
4-1-15-0,4,1,0.905728,0.094272,8.4641,4.8847,0,0,70,15,0,0.63
5-1-15-0,5,1,0.958204,0.041796,9.488888,4.747352,0,0,70,15,0,0.63
6-1-15-0,6,1,0.983208,0.016792,10.262588,4.453276,0,0,70,15,0,0.63
7-1-15-0,7,1,0.994512,0.005488,10.724136,3.906504,0,0,70,15,0,0.63
0-2-15-0,0,2,0.22748,0.77252,4.226696,6.133928,0,0,70,15,0,0.63
1-2-15-0,1,2,0.36968,0.63032,5.196972,6.045584,0,0,70,15,0,0.63
2-2-15-0,2,2,0.535808,0.464192,6.222532,5.986028,0,0,70,15,0,0.63
3-2-15-0,3,2,0.695684,0.304316,7.289464,5.93322,0,0,70,15,0,0.63
4-2-15-0,4,2,0.827732,0.172268,8.39138,5.846048,0,0,70,15,0,0.63
5-2-15-0,5,2,0.917536,0.082464,9.44716,5.719172,0,0,70,15,0,0.63
6-2-15-0,6,2,0.964212,0.035788,10.240708,5.437468,0,0,70,15,0,0.63
7-2-15-0,7,2,0.986936,0.013064,10.713792,4.89696,0,0,70,15,0,0.63
0-3-15-0,0,3,0.125788,0.874212,4.270588,7.219844,0,0,70,15,0,0.63
1-3-15-0,1,3,0.22808,0.77192,5.226724,7.129732,0,0,70,15,0,0.63
2-3-15-0,2,3,0.370956,0.629044,6.2045,7.033808,0,0,70,15,0,0.63
3-3-15-0,3,3,0.540332,0.459668,7.2276,6.935208,0,0,70,15,0,0.63
4-3-15-0,4,3,0.71038,0.28962,8.313804,6.818828,0,0,70,15,0,0.63
5-3-15-0,5,3,0.843164,0.156836,9.378932,6.705808,0,0,70,15,0,0.63
6-3-15-0,6,3,0.926432,0.073568,10.202292,6.4287,0,0,70,15,0,0.63
7-3-15-0,7,3,0.972356,0.027644,10.70098,5.888276,0,0,70,15,0,0.63
0-4-15-0,0,4,0.06442,0.93558,4.300116,8.272988,0,0,70,15,0,0.63
1-4-15-0,1,4,0.12616,0.87384,5.261232,8.20548,0,0,70,15,0,0.63
2-4-15-0,2,4,0.229272,0.770728,6.21812,8.11096,0,0,70,15,0,0.63
3-4-15-0,3,4,0.3792,0.6208,7.200768,7.976544,0,0,70,15,0,0.63
4-4-15-0,4,4,0.557784,0.442216,8.243004,7.833312,0,0,70,15,0,0.63
